filename,caption,truncated_caption,source,source_type,disease_label,hierarchical_disease_label,skin_concept,body_location,symptoms,age,gender
public/-6612835485445789304.png,"This is a at distance clinical image with FST3 skin tone. The skin texture of this patient is fluid filled. The patient's symptoms related to the appearance and sensation of the skin condition are itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is less than one week.","This is a at distance clinical image with FST3 skin tone. The skin texture of this patient is fluid filled. The patient's symptoms related to the appearance and sensation of the skin condition are itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is less than one week.",public,knowledge,herpes zoster,"inflammatory, infectious, viral, herpes zoster","vesicle, bulla",No body location information,tender,No age information,No gender information
pubmed/e2_47_PMC9971772_IJD_67_628e_g004.png,Showing intraoral Herpes Zoster infection on the palate,Showing intraoral Herpes Zoster infection on the palate,pubmed_english,knowledge,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/18098_3.png,"The post discusses two cases of shingles (herpes zoster). Case 1 involves a 62-year-old male with blisters on his lower back and buttocks, experiencing pain. Case 2 is about a 68-year-old male hospitalized patient, post-thyroid cancer surgery, who has undergone radiotherapy and chemotherapy. This patient initially had blisters on the palms with mild pain, which was mistakenly diagnosed as dyshidrosis. The pain intensified over two days, leading to a correct diagnosis of shingles upon reevaluation. The discussion in the forum identifies shingles as typically occurring when immune function is compromised. It is mentioned that elderly patients, especially those treated with immunosuppressive drugs post-surgery, are prone to this condition. Treatment strategies discussed include antiviral therapy, nerve nourishment, pain management, and the advisability of early use of immune enhancers to prevent complications like postherpetic neuralgia, which becomes more likely with increasing age.","The post discusses two cases of shingles (herpes zoster). Case 1 involves a 62-year-old male with blisters on his lower back and buttocks, experiencing pain. Case 2 is about a 68-year-old male hospitalized patient, post-thyroid cancer surgery, who has undergone radiotherapy and chemotherapy. This patient initially had blisters on the palms with mild pain, which was mistakenly diagnosed as dyshidrosis. The pain intensified over two days, leading to a correct diagnosis of shingles upon reevaluation. The discussion in the forum identifies shingles as typically occurring when immune function is compromised. It is mentioned that elderly patients, especially those treated with immunosuppressive drugs post-surgery, are prone to this condition. Treatment strategies discussed include antiviral therapy, nerve nourishment, pain management, and the advisability of early use of immune enhancers to prevent complications like postherpetic neuralgia, which becomes more likely with increasing age.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,"back, buttocks",tender,62,male
public/-800204098242735475.png,"This is a at an angle clinical image with FST2 skin tone. The patient is female The skin texture of this patient is elevated irregular, desquamative, fluid filled. The patient's symptoms related to the appearance and sensation of the skin condition are itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is less than one week.","This is a at an angle clinical image with FST2 skin tone. The patient is female The skin texture of this patient is elevated irregular, desquamative, fluid filled. The patient's symptoms related to the appearance and sensation of the skin condition are itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is less than one week.",public,knowledge,herpes zoster,"inflammatory, infectious, viral, herpes zoster","desquamation, bulla, papule, verrucous, scaly, rough, vesicle",No body location information,tender,No age information,female
youtube/PUnFmMUxR5E_frame_25097_4.jpg,"This image depicts a skin disease characterized by a red, itchy rash with blisters, caused by an animal-borne virus, and can be treated with antiviral medications and topical creams.","This image depicts a skin disease characterized by a red, itchy rash with blisters, caused by an animal-borne virus, and can be treated with antiviral medications and topical creams.",youtube,edu,herpes zoster,"inflammatory, infectious, viral, herpes zoster",red,No body location information,No symptom information,No age information,No gender information
public/-5661402197076572796.png,"This is a close up clinical image with FST4 skin tone. The age of this female patient is 40 to 49. The skin texture of this patient is elevated irregular, fluid filled. The patient's symptoms related to the appearance and sensation of the skin condition are itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is less than one week.","This is a close up clinical image with FST4 skin tone. The age of this female patient is 40 to 49. The skin texture of this patient is elevated irregular, fluid filled. The patient's symptoms related to the appearance and sensation of the skin condition are itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is less than one week.",public,knowledge,herpes zoster,"inflammatory, infectious, viral, herpes zoster","verrucous, vesicle, papule, bulla",No body location information,tender,No age information,female
pubmed/66_00_PMC4132000_dp0403a10g001.png,"(A-B) Clustered erythematous nodules with a central crust arranged in a dermatomal distribution; (C-D) Dermoscopic features of the lesions, including erythema, hyperkeratosis, burst star whitish appearance and hairpin vessels.","(A-B) Clustered erythematous nodules with a central crust arranged in a dermatomal distribution; (C-D) Dermoscopic features of the lesions, including erythema, hyperkeratosis, burst star whitish appearance and hairpin vessels.",pubmed_english,knowledge,herpes zoster,"inflammatory, infectious, viral, herpes zoster","erythema, nodule, crust",No body location information,No symptom information,No age information,No gender information
edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,Staphylococcal ulceration of the lower lip.,Staphylococcal ulceration of the lower lip.,textbook_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,lips,No symptom information,No age information,No gender information
pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,Intraoral photograph showing an ulcer with rolled borders.,Intraoral photograph showing an ulcer with rolled borders.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,Erythematous and ulcerated nodules on the legs.,Erythematous and ulcerated nodules on the legs.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer","erythema, nodule, ulcer",leg,No symptom information,No age information,No gender information
pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,Unilateral aphthous ulcer at lingual margin in a potential coeliac disease (CD) patient (B Group).,Unilateral aphthous ulcer at lingual margin in a potential coeliac disease (CD) patient (B Group).,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,aphthous ulcer,No age information,No gender information
youtube/UsoXCLoC0bQ_frame_23401_2.jpg,"This image shows Borrelia ulcers, which are skin lesions characterized by a reddish-purple color and a circular or oval shape, often caused by the bacterium Borrelia burgdorferi and can be treated with antibiotics.","This image shows Borrelia ulcers, which are skin lesions characterized by a reddish-purple color and a circular or oval shape, often caused by the bacterium Borrelia burgdorferi and can be treated with antibiotics.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","ulcer, red, oval, purple",No body location information,No symptom information,No age information,No gender information
youtube/yIIrjqtAxwY_frame_15327_0.jpg,"This image shows an ulcer, which is a deep skin lesion that typically heals with a scar.","This image shows an ulcer, which is a deep skin lesion that typically heals with a scar.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin",ulcer,No body location information,No symptom information,No age information,No gender information
youtube/ty-KKGoZ30s_frame_11382_1.jpg,"This image depicts a chronic non-healing ulcer on the leg, characterized by a painful, open sore with a red or purplish color, which can be caused by various factors such as infection, autoimmune disorders, or cancer, and may require medical treatment to promote healing and prevent infection.","This image depicts a chronic non-healing ulcer on the leg, characterized by a painful, open sore with a red or purplish color, which can be caused by various factors such as infection, autoimmune disorders, or cancer, and may require medical treatment to promote healing and prevent infection.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","ulcer, red",leg,tender,No age information,No gender information
pubmed/ec_ad_PMC6487458_gr1_1.jpg,Early postoperative image of a 53-year-old lady with a non-healing ulcer on the Achilles tendon region.,Early postoperative image of a 53-year-old lady with a non-healing ulcer on the Achilles tendon region.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,53,female
pubmed/c0_69_PMC3139287_IJSTD_32_37_g002.png,Genital ulcer after change in ART,Genital ulcer after change in ART,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/a0_db_PMC4938288_abd_91_03_0375_g01.png,Ulcerated lesion on oral mu cosa,Ulcerated lesion on oral mu cosa,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,oral,No symptom information,No age information,No gender information
note/978-3-642-97931-6_01190_23046_0.png,Solitary aphthous ulcer.,Solitary aphthous ulcer.,textbook_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,aphthous ulcer,No age information,No gender information
youtube/ImLGorK6IBI_frame_53420_1.jpg,"This image shows a patient with a history of ulcerative colitis, which may cause skin lesions with a characteristic appearance of red, inflamed patches. The causes of this condition are not fully understood, but it is often treated with medications to manage symptoms and prevent flare-ups.","This image shows a patient with a history of ulcerative colitis, which may cause skin lesions with a characteristic appearance of red, inflamed patches. The causes of this condition are not fully understood, but it is often treated with medications to manage symptoms and prevent flare-ups.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","red, patch",No body location information,No symptom information,No age information,No gender information
twitter/9419_1.png,"Frontal ulcerative verrugative carcinoma can spread to lymph nodes or other organs and can be fatal, although it is not frequent. The risk of squamous cell carcinoma of the skin spreading may be higher if the cancer grows very large or deep.","Frontal ulcerative verrugative carcinoma can spread to lymph nodes or other organs and can be fatal, although it is not frequent. The risk of squamous cell carcinoma of the skin spreading may be higher if the cancer grows very large or deep.",twitter_english,forum,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/b6_98_PMC3927350_JOMFP_17_431_g004.png,Multiple oral ulcers present on the palate,Multiple oral ulcers present on the palate,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,oral,oral ulcer,No age information,No gender information
youtube/4nR30aQAHAI_frame_75690_0_0.jpg,"This image shows a corneal ulcer with a corneal cyst, indicating full thickness stromal invasion. The depth of the lesion can be diagnosed using OCT, which is useful for surgical planning and other interventions. However, imaging with high keratin content can cause shadowing artifacts, making it difficult to accurately assess the depth of the lesion. The patient may require a tectonic graft or plaque plastic therapy.","This image shows a corneal ulcer with a corneal cyst, indicating full thickness stromal invasion. The depth of the lesion can be diagnosed using OCT, which is useful for surgical planning and other interventions. However, imaging with high keratin content can cause shadowing artifacts, making it difficult to accurately assess the depth of the lesion. The patient may require a tectonic graft or plaque plastic therapy.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","cyst, ulcer",No body location information,No symptom information,No age information,No gender information
youtube/IXZC_NOKpq0_frame_38432_0.jpg,"This image shows a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/XYW6aQervTY_frame_50_0_0.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options include avoiding the allergen, using over-the-counter creams and ointments, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options include avoiding the allergen, using over-the-counter creams and ointments, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/y1SpcTyifcU_frame_64505_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to certain chemicals found in the environment. Treatment options include avoiding the allergen, using over-the-counter creams to soothe the skin, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to certain chemicals found in the environment. Treatment options include avoiding the allergen, using over-the-counter creams to soothe the skin, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/CKj3GPY9dvc_frame_480_0_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to a specific irritant. Treatment options include topical creams and avoiding the allergen.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to a specific irritant. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,"This image shows a close-up of a skin disease characterized by a red, raised, and inflamed appearance, caused by an immune response to an irritant, and can be treated with topical creams and steroids.","This image shows a close-up of a skin disease characterized by a red, raised, and inflamed appearance, caused by an immune response to an irritant, and can be treated with topical creams and steroids.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised",No body location information,No symptom information,No age information,No gender information
youtube/IXZC_NOKpq0_frame_38429_0_0.jpg,"This image shows a skin disease characterized by a red, itchy rash with a circular shape, caused by an allergic reaction to a particular device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a skin disease characterized by a red, itchy rash with a circular shape, caused by an allergic reaction to a particular device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/zpd_md5nnz0_frame_119635_1.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, likely caused by an allergic reaction to an irritant. Treatment options include topical creams and avoiding the allergen.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, likely caused by an allergic reaction to an irritant. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/HDMitGLa8Vw_frame_0_4.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to a specific substance, and treatment options may include over-the-counter creams or prescription medications to reduce inflammation and itching.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to a specific substance, and treatment options may include over-the-counter creams or prescription medications to reduce inflammation and itching.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/qFPNRk-7LOI_frame_104807_1.jpg,"This image shows an individual with allergic contact dermatitis to nickel, characterized by a scaly, chronic patch below the umbilicus. The patient may wear blue jeans or pants with a nickel snap, and the condition can also present as granuloma annulare with non-scaling, smooth annular plaques in dark skin or neurotic excoriations leading to hyperpigmentation and hemorrhagic crusts in pigmented skin.","This image shows an individual with allergic contact dermatitis to nickel, characterized by a scaly, chronic patch below the umbilicus. The patient may wear blue jeans or pants with a nickel snap, and the condition can also present as granuloma annulare with non-scaling, smooth annular plaques in dark skin or neurotic excoriations leading to hyperpigmentation and hemorrhagic crusts in pigmented skin.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","patch, scaly, excoriation, pigmentation, crust",No body location information,No symptom information,No age information,No gender information
youtube/mk6bfNKMvGQ_frame_17082_0_0.jpg,"This image shows a person with a red, itchy rash on their leg, possibly due to an allergic reaction to adhesives used in dressings.","This image shows a person with a red, itchy rash on their leg, possibly due to an allergic reaction to adhesives used in dressings.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,leg,No symptom information,No age information,No gender information
youtube/HTU2RxlMhUE_frame_8966_0.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/cxnwhiVwGbg_frame_14196_0.jpg,"This image shows a clear example of a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific irritant, and can be effectively treated with over-the-counter creams and avoiding the allergen.","This image shows a clear example of a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific irritant, and can be effectively treated with over-the-counter creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/ig0DToco_K0_frame_121231_0_0.jpg,"This image depicts a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to an irritant, and can be treated with topical steroids and antihistamines.","This image depicts a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to an irritant, and can be treated with topical steroids and antihistamines.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/ZgH2UtBf1Ew_frame_1769_1.jpg,"This image shows a picture of a skin disease characterized by a red, itchy rash with blisters, caused by an allergic reaction to a specific substance. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a picture of a skin disease characterized by a red, itchy rash with blisters, caused by an allergic reaction to a specific substance. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/ibuEGwrbmrA_frame_13007_0_0.jpg,"This image depicts a skin disease characterized by a red, itchy rash with small blisters, caused by an allergic reaction to an irritant. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medications.","This image depicts a skin disease characterized by a red, itchy rash with small blisters, caused by an allergic reaction to an irritant. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medications.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
public/tinea-incognito-51.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-versicolor-162.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-foot-webs-11.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-groin-120.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-foot-dorsum-4.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-face-50.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-laboratory-14.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/confluent-reticulate-papillomatosis-1.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-laboratory-18.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/erythrasma-2.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-laboratory-28.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-foot-webs-10.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-groin-22.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-hand-dorsum-20.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-versicolor-137.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/iZrp1daJWk0_frame_15452_0.jpg,"This image describes tinea, a general term used to refer to Dermatophyton infections, which can affect different body parts and have specific names such as tinea capitis for head infections and tinea cruris for foot infections.","This image describes tinea, a general term used to refer to Dermatophyton infections, which can affect different body parts and have specific names such as tinea capitis for head infections and tinea cruris for foot infections.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea",No visual concepts,foot,No symptom information,No age information,No gender information
edu/Illustrated-Manual-of-Pediatric-Dermatology-Diagno...-批量 OCR_00166_10141.png,Tinea capitis - scaling typical of Trichophyton tonsurans with additional tinea corporis.,Tinea capitis - scaling typical of Trichophyton tonsurans with additional tinea corporis.,textbook_english,knowledge,tinea,"inflammatory, infectious, fungal, tinea","desquamation, scaly",No body location information,No symptom information,No age information,No gender information
youtube/1rQ9PmDOrSs_frame_11842_2.jpg,"This image depicts tinea, a common red and scaly skin disease characterized by its raised, itchy patches, often caused by fungal infection and typically treated with antifungal medications.","This image depicts tinea, a common red and scaly skin disease characterized by its raised, itchy patches, often caused by fungal infection and typically treated with antifungal medications.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea","red, scaly, raised, patch",No body location information,No symptom information,No age information,No gender information
youtube/609D9bQFAtc_frame_56165_0.jpg,"This image shows a skin disease called tinea capitis in an 11-year-old boy. It is caused by the fungus Trichophyton tonsurans and is treated with oral antifungal medication such as griseofulvin. Other fungal infections include tinea non-inflammatory type, which is caused by Trichophyton rubrum and has symptoms like black dots on the scalp, and tinea capitis, which causes gray patches on the scalp. Treatment options include topical and oral medications, such as salicylic acid and antifungal drugs like itraconazole.","This image shows a skin disease called tinea capitis in an 11-year-old boy. It is caused by the fungus Trichophyton tonsurans and is treated with oral antifungal medication such as griseofulvin. Other fungal infections include tinea non-inflammatory type, which is caused by Trichophyton rubrum and has symptoms like black dots on the scalp, and tinea capitis, which causes gray patches on the scalp. Treatment options include topical and oral medications, such as salicylic acid and antifungal drugs like itraconazole.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea",gray,"scalp, oral",No symptom information,11,No gender information
public/-5081790413284637815.png,This is a at an angle clinical image with FST2 skin tone. The skin texture of this patient is elevated irregular. The patient's symptoms related to the appearance and sensation of the skin condition is bothersome appearance. The final diagnosis is tinea.  The duration of the skin condition is one day.,This is a at an angle clinical image with FST2 skin tone. The skin texture of this patient is elevated irregular. The patient's symptoms related to the appearance and sensation of the skin condition is bothersome appearance. The final diagnosis is tinea.  The duration of the skin condition is one day.,public,knowledge,tinea,"inflammatory, infectious, fungal, tinea","verrucous, papule",No body location information,No symptom information,No age information,No gender information
pubmed/cd_11_PMC6668937_abd_94_03_0337_g02.png,Symmetrical yellowish plaques in the cervical and clavicular regions,Symmetrical yellowish plaques in the cervical and clavicular regions,pubmed_english,knowledge,tinea,"inflammatory, infectious, fungal, tinea","plaque, yellow",No body location information,No symptom information,No age information,No gender information
youtube/86YHKtmhbfE_frame_48952_0_0.jpg,"This image shows a 29-year-old man with a 15-year history of atopic dermatitis, which has spread to his thighs, abdomen, back, and buttocks. Despite previous courses of topical corticosteroids, the rash would lose effect quickly. The diagnosis is tinea incognito, a fungal skin infection caused by Trichophyton rubrum. Treatment involves ceasing topical steroids, trying topical antifungals, and reserving oral antifungal therapy for widespread infections or those that do not respond to other treatments.","This image shows a 29-year-old man with a 15-year history of atopic dermatitis, which has spread to his thighs, abdomen, back, and buttocks. Despite previous courses of topical corticosteroids, the rash would lose effect quickly. The diagnosis is tinea incognito, a fungal skin infection caused by Trichophyton rubrum. Treatment involves ceasing topical steroids, trying topical antifungals, and reserving oral antifungal therapy for widespread infections or those that do not respond to other treatments.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea",No visual concepts,"abdomen, back, oral, buttocks",No symptom information,29,male
