filename,caption,truncated_caption,source,source_type,disease_label,hierarchical_disease_label,skin_concept,body_location,symptoms,age,gender
youtube/X1pfkuxoMdg_frame_17678_0.jpg,"This image shows clinical examples of pemphigus vulgaris, a skin disease characterized by lesions in the oral mucosa that can extend to other cutaneous surfaces.","This image shows clinical examples of pemphigus vulgaris, a skin disease characterized by lesions in the oral mucosa that can extend to other cutaneous surfaces.",youtube,edu,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,oral,No symptom information,No age information,No gender information
IIYI/26294_2.png,"The poster is an 80-year-old male describing symptoms of localized itching and mild pain, affecting his upper and lower limbs, with the symptoms having persisted for three days. The patient's skin is described as being relatively hard. Based on the discussion in the forum, other users confirmed the diagnosis of widespread herpes zoster (shingles). There is a concern about the management of such extensive herpes zoster in an elderly patient, particularly regarding any special treatment considerations due to the vast affected area and the patient's age. Additionally, postherpetic neuralgia as a potential complication was mentioned, highlighting concerns about its troublesome nature.","The poster is an 80-year-old male describing symptoms of localized itching and mild pain, affecting his upper and lower limbs, with the symptoms having persisted for three days. The patient's skin is described as being relatively hard. Based on the discussion in the forum, other users confirmed the diagnosis of widespread herpes zoster (shingles). There is a concern about the management of such extensive herpes zoster in an elderly patient, particularly regarding any special treatment considerations due to the vast affected area and the patient's age. Additionally, postherpetic neuralgia as a potential complication was mentioned, highlighting concerns about its troublesome nature.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,No body location information,tender,80,male
IIYI/9838_2.png,"The user did not provide any personal demographic information. The chief complaint based on the post is suspected shingles, as indicated by the title and mention of typical symptoms associated with shingles in the post. The replies in the forum suggest a confirmation of the initial suspicion of shingles. Participants seem to agree on the diagnosis, describing it as typical. Discussion among users includes the recommendation for antiviral treatment as part of the management for shingles.","The user did not provide any personal demographic information. The chief complaint based on the post is suspected shingles, as indicated by the title and mention of typical symptoms associated with shingles in the post. The replies in the forum suggest a confirmation of the initial suspicion of shingles. Participants seem to agree on the diagnosis, describing it as typical. Discussion among users includes the recommendation for antiviral treatment as part of the management for shingles.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/29616_1.png,"A 45-year-old male presented with pain around a specific body area lasting for five days. The patient reported the appearance of herpetic lesions and erythema, suggestive of herpes zoster. The discussion among forum members and observations from submitted images supported an initial diagnosis of herpes zoster. Treatment suggestions focused on antiviral, anti-inflammatory, and pain relief medications primarily involving Acyclovir orally or intravenously, carbamazepine for pain relief, and traditional Chinese medicine options like Ye Lian tablets. Local treatments include sulfur-containing lotions and Acyclovir ointment, with options for dressings with 3% boric acid solution or 0.5% neomycin for ruptured lesions. Physical therapy approaches like ultraviolet light therapy and spectral electrotherapy were also recommended.","A 45-year-old male presented with pain around a specific body area lasting for five days. The patient reported the appearance of herpetic lesions and erythema, suggestive of herpes zoster. The discussion among forum members and observations from submitted images supported an initial diagnosis of herpes zoster. Treatment suggestions focused on antiviral, anti-inflammatory, and pain relief medications primarily involving Acyclovir orally or intravenously, carbamazepine for pain relief, and traditional Chinese medicine options like Ye Lian tablets. Local treatments include sulfur-containing lotions and Acyclovir ointment, with options for dressings with 3% boric acid solution or 0.5% neomycin for ruptured lesions. Physical therapy approaches like ultraviolet light therapy and spectral electrotherapy were also recommended.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",erythema,No body location information,tender,45,male
edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,Staphylococcal ulceration of the lower lip.,Staphylococcal ulceration of the lower lip.,textbook_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,lips,No symptom information,No age information,No gender information
pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,Intraoral photograph showing an ulcer with rolled borders.,Intraoral photograph showing an ulcer with rolled borders.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,Erythematous and ulcerated nodules on the legs.,Erythematous and ulcerated nodules on the legs.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer","erythema, nodule, ulcer",leg,No symptom information,No age information,No gender information
pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,Unilateral aphthous ulcer at lingual margin in a potential coeliac disease (CD) patient (B Group).,Unilateral aphthous ulcer at lingual margin in a potential coeliac disease (CD) patient (B Group).,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,aphthous ulcer,No age information,No gender information
youtube/UsoXCLoC0bQ_frame_23401_2.jpg,"This image shows Borrelia ulcers, which are skin lesions characterized by a reddish-purple color and a circular or oval shape, often caused by the bacterium Borrelia burgdorferi and can be treated with antibiotics.","This image shows Borrelia ulcers, which are skin lesions characterized by a reddish-purple color and a circular or oval shape, often caused by the bacterium Borrelia burgdorferi and can be treated with antibiotics.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","ulcer, red, oval, purple",No body location information,No symptom information,No age information,No gender information
youtube/yIIrjqtAxwY_frame_15327_0.jpg,"This image shows an ulcer, which is a deep skin lesion that typically heals with a scar.","This image shows an ulcer, which is a deep skin lesion that typically heals with a scar.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin",ulcer,No body location information,No symptom information,No age information,No gender information
youtube/ty-KKGoZ30s_frame_11382_1.jpg,"This image depicts a chronic non-healing ulcer on the leg, characterized by a painful, open sore with a red or purplish color, which can be caused by various factors such as infection, autoimmune disorders, or cancer, and may require medical treatment to promote healing and prevent infection.","This image depicts a chronic non-healing ulcer on the leg, characterized by a painful, open sore with a red or purplish color, which can be caused by various factors such as infection, autoimmune disorders, or cancer, and may require medical treatment to promote healing and prevent infection.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","ulcer, red",leg,tender,No age information,No gender information
pubmed/ec_ad_PMC6487458_gr1_1.jpg,Early postoperative image of a 53-year-old lady with a non-healing ulcer on the Achilles tendon region.,Early postoperative image of a 53-year-old lady with a non-healing ulcer on the Achilles tendon region.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,53,female
pubmed/c0_69_PMC3139287_IJSTD_32_37_g002.png,Genital ulcer after change in ART,Genital ulcer after change in ART,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/a0_db_PMC4938288_abd_91_03_0375_g01.png,Ulcerated lesion on oral mu cosa,Ulcerated lesion on oral mu cosa,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,oral,No symptom information,No age information,No gender information
note/978-3-642-97931-6_01190_23046_0.png,Solitary aphthous ulcer.,Solitary aphthous ulcer.,textbook_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,aphthous ulcer,No age information,No gender information
youtube/ImLGorK6IBI_frame_53420_1.jpg,"This image shows a patient with a history of ulcerative colitis, which may cause skin lesions with a characteristic appearance of red, inflamed patches. The causes of this condition are not fully understood, but it is often treated with medications to manage symptoms and prevent flare-ups.","This image shows a patient with a history of ulcerative colitis, which may cause skin lesions with a characteristic appearance of red, inflamed patches. The causes of this condition are not fully understood, but it is often treated with medications to manage symptoms and prevent flare-ups.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","red, patch",No body location information,No symptom information,No age information,No gender information
twitter/9419_1.png,"Frontal ulcerative verrugative carcinoma can spread to lymph nodes or other organs and can be fatal, although it is not frequent. The risk of squamous cell carcinoma of the skin spreading may be higher if the cancer grows very large or deep.","Frontal ulcerative verrugative carcinoma can spread to lymph nodes or other organs and can be fatal, although it is not frequent. The risk of squamous cell carcinoma of the skin spreading may be higher if the cancer grows very large or deep.",twitter_english,forum,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/b6_98_PMC3927350_JOMFP_17_431_g004.png,Multiple oral ulcers present on the palate,Multiple oral ulcers present on the palate,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,oral,oral ulcer,No age information,No gender information
youtube/4nR30aQAHAI_frame_75690_0_0.jpg,"This image shows a corneal ulcer with a corneal cyst, indicating full thickness stromal invasion. The depth of the lesion can be diagnosed using OCT, which is useful for surgical planning and other interventions. However, imaging with high keratin content can cause shadowing artifacts, making it difficult to accurately assess the depth of the lesion. The patient may require a tectonic graft or plaque plastic therapy.","This image shows a corneal ulcer with a corneal cyst, indicating full thickness stromal invasion. The depth of the lesion can be diagnosed using OCT, which is useful for surgical planning and other interventions. However, imaging with high keratin content can cause shadowing artifacts, making it difficult to accurately assess the depth of the lesion. The patient may require a tectonic graft or plaque plastic therapy.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","cyst, ulcer",No body location information,No symptom information,No age information,No gender information
edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00203_00794.png,"Necrotizing ulcerative gingivitis, mild lesions.","Necrotizing ulcerative gingivitis, mild lesions.",textbook_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
youtube/LiJL5tG7iQQ_frame_71084_1.jpg,"This image depicts anal ulcers, also known as perianal ulcers, which are skin diseases characterized by painful, open sores in the anal area. The causes of anal ulcers can vary, but they may be related to inflammation, infection, or skin conditions such as psoriasis or eczema. Treatment options may include topical creams, antibiotics, or surgery, depending on the severity and underlying cause of the ulcers.","This image depicts anal ulcers, also known as perianal ulcers, which are skin diseases characterized by painful, open sores in the anal area. The causes of anal ulcers can vary, but they may be related to inflammation, infection, or skin conditions such as psoriasis or eczema. Treatment options may include topical creams, antibiotics, or surgery, depending on the severity and underlying cause of the ulcers.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin",ulcer,No body location information,tender,No age information,No gender information
pubmed/ae_5c_PMC7294561_IMCRJ_13_229_g0001_1.png,Bruise on the left lower extremity that developed into a non-healing ulcer.,Bruise on the left lower extremity that developed into a non-healing ulcer.,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/a7_cc_PMC9677251_ActaDV_102_2308_g001_0.png,Progressive necrotizing ulcer with elevated borders on the lower extremity (Diameter: 10 centimeters).,Progressive necrotizing ulcer with elevated borders on the lower extremity (Diameter: 10 centimeters).,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/34_61_PMC6503585_10.1177_2050313X19848301_fig1_1.png,Case 1: Initial diagnosis indicates an intractable ulcer of the perineum.,Case 1: Initial diagnosis indicates an intractable ulcer of the perineum.,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,perineum,No symptom information,No age information,No gender information
"note/Richard Ashton, Barbara Leppard, Hywel Cooper - Differential Diagnosis in Dermatology-CRC Press (2014)_00151_01530_0.png",Aphthous ulcers on the tongue.,Aphthous ulcers on the tongue.,textbook_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,tongue,aphthous ulcer,No age information,No gender information
youtube/flXe9N112Vo_frame_3115_1.jpg,"This image shows an aphthous ulcer, characterized by a well-defined margin and painful, oval-shaped lesions on the skin.","This image shows an aphthous ulcer, characterized by a well-defined margin and painful, oval-shaped lesions on the skin.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","well-defined, ulcer, oval",No body location information,"tender, aphthous ulcer",No age information,No gender information
pubmed/64_5b_PMC6637434_OC_09_25_g_002.png,External photograph showing melting central corneal ulcer with hypopyon,External photograph showing melting central corneal ulcer with hypopyon,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/PBcOMAePHNI_frame_20546_0_0.jpg,This image shows bloody ulcers with a well-defined margin in the perianal region.,This image shows bloody ulcers with a well-defined margin in the perianal region.,youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","ulcer, well-defined",No body location information,No symptom information,No age information,No gender information
pubmed/f5_8c_PMC3180522_dmso-4-327f5_3.jpg,"Overall angiographic features of a right hallux neuroischemic sole ulceration matching the ongoing patterns observed, confirming the medial plantar artery hypoperfusion due to end-artery occlusive disease.","Overall angiographic features of a right hallux neuroischemic sole ulceration matching the ongoing patterns observed, confirming the medial plantar artery hypoperfusion due to end-artery occlusive disease.",pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
youtube/IXZC_NOKpq0_frame_38432_0.jpg,"This image shows a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/XYW6aQervTY_frame_50_0_0.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options include avoiding the allergen, using over-the-counter creams and ointments, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options include avoiding the allergen, using over-the-counter creams and ointments, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/y1SpcTyifcU_frame_64505_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to certain chemicals found in the environment. Treatment options include avoiding the allergen, using over-the-counter creams to soothe the skin, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to certain chemicals found in the environment. Treatment options include avoiding the allergen, using over-the-counter creams to soothe the skin, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/CKj3GPY9dvc_frame_480_0_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to a specific irritant. Treatment options include topical creams and avoiding the allergen.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to a specific irritant. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,"This image shows a close-up of a skin disease characterized by a red, raised, and inflamed appearance, caused by an immune response to an irritant, and can be treated with topical creams and steroids.","This image shows a close-up of a skin disease characterized by a red, raised, and inflamed appearance, caused by an immune response to an irritant, and can be treated with topical creams and steroids.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised",No body location information,No symptom information,No age information,No gender information
youtube/IXZC_NOKpq0_frame_38429_0_0.jpg,"This image shows a skin disease characterized by a red, itchy rash with a circular shape, caused by an allergic reaction to a particular device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a skin disease characterized by a red, itchy rash with a circular shape, caused by an allergic reaction to a particular device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/zpd_md5nnz0_frame_119635_1.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, likely caused by an allergic reaction to an irritant. Treatment options include topical creams and avoiding the allergen.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, likely caused by an allergic reaction to an irritant. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/HDMitGLa8Vw_frame_0_4.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to a specific substance, and treatment options may include over-the-counter creams or prescription medications to reduce inflammation and itching.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to a specific substance, and treatment options may include over-the-counter creams or prescription medications to reduce inflammation and itching.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/qFPNRk-7LOI_frame_104807_1.jpg,"This image shows an individual with allergic contact dermatitis to nickel, characterized by a scaly, chronic patch below the umbilicus. The patient may wear blue jeans or pants with a nickel snap, and the condition can also present as granuloma annulare with non-scaling, smooth annular plaques in dark skin or neurotic excoriations leading to hyperpigmentation and hemorrhagic crusts in pigmented skin.","This image shows an individual with allergic contact dermatitis to nickel, characterized by a scaly, chronic patch below the umbilicus. The patient may wear blue jeans or pants with a nickel snap, and the condition can also present as granuloma annulare with non-scaling, smooth annular plaques in dark skin or neurotic excoriations leading to hyperpigmentation and hemorrhagic crusts in pigmented skin.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","patch, scaly, excoriation, pigmentation, crust",No body location information,No symptom information,No age information,No gender information
youtube/mk6bfNKMvGQ_frame_17082_0_0.jpg,"This image shows a person with a red, itchy rash on their leg, possibly due to an allergic reaction to adhesives used in dressings.","This image shows a person with a red, itchy rash on their leg, possibly due to an allergic reaction to adhesives used in dressings.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,leg,No symptom information,No age information,No gender information
youtube/HTU2RxlMhUE_frame_8966_0.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/cxnwhiVwGbg_frame_14196_0.jpg,"This image shows a clear example of a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific irritant, and can be effectively treated with over-the-counter creams and avoiding the allergen.","This image shows a clear example of a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific irritant, and can be effectively treated with over-the-counter creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/ig0DToco_K0_frame_121231_0_0.jpg,"This image depicts a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to an irritant, and can be treated with topical steroids and antihistamines.","This image depicts a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to an irritant, and can be treated with topical steroids and antihistamines.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/ZgH2UtBf1Ew_frame_1769_1.jpg,"This image shows a picture of a skin disease characterized by a red, itchy rash with blisters, caused by an allergic reaction to a specific substance. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a picture of a skin disease characterized by a red, itchy rash with blisters, caused by an allergic reaction to a specific substance. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/ibuEGwrbmrA_frame_13007_0_0.jpg,"This image depicts a skin disease characterized by a red, itchy rash with small blisters, caused by an allergic reaction to an irritant. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medications.","This image depicts a skin disease characterized by a red, itchy rash with small blisters, caused by an allergic reaction to an irritant. Treatment options include avoiding the allergen, applying over-the-counter creams, and seeing a dermatologist for prescription medications.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/ig0DToco_K0_frame_121499_0_0.jpg,"This image depicts a skin disease characterized by a red, inflamed rash with a burning sensation, likely caused by an allergic reaction to an irritant, and can be treated with topical corticosteroids and antihistamines.","This image depicts a skin disease characterized by a red, inflamed rash with a burning sensation, likely caused by an allergic reaction to an irritant, and can be treated with topical corticosteroids and antihistamines.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/OmRkGtQxMro_frame_37677_1.jpg,"This image shows a skin disease characterized by red, inflamed patches with a raised, scaly appearance, caused by an immune response to a foreign substance. Treatment options include topical steroids and immunosuppressants.","This image shows a skin disease characterized by red, inflamed patches with a raised, scaly appearance, caused by an immune response to a foreign substance. Treatment options include topical steroids and immunosuppressants.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/c-YDJjfBSeg_frame_3841_0_0.jpg,"This image shows a cellophane wrap that is intertwined with a skin disease, which appears as a red, raised bump on the skin. The cause of this skin disease is often an allergic reaction to the cellophane wrap, and treatment options include avoiding contact with the wrap and using over-the-counter creams to reduce inflammation.","This image shows a cellophane wrap that is intertwined with a skin disease, which appears as a red, raised bump on the skin. The cause of this skin disease is often an allergic reaction to the cellophane wrap, and treatment options include avoiding contact with the wrap and using over-the-counter creams to reduce inflammation.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised",No body location information,No symptom information,No age information,No gender information
youtube/LrHEc1IHwrM_frame_8376_0.jpg,"This image shows a patient in a state of complete recovery from a skin disease characterized by a red, itchy rash with small blisters. The cause of the disease was an allergic reaction to a new laundry detergent, and the treatment involved avoiding the allergen and using topical creams to manage the symptoms.","This image shows a patient in a state of complete recovery from a skin disease characterized by a red, itchy rash with small blisters. The cause of the disease was an allergic reaction to a new laundry detergent, and the treatment involved avoiding the allergen and using topical creams to manage the symptoms.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/btHkY1YnOBE_frame_6272_0_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, raised, and itchy rash with a circular shape. The cause of this condition is an allergic reaction to a specific substance, and treatment options include avoiding the allergen, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a skin disease characterized by a red, raised, and itchy rash with a circular shape. The cause of this condition is an allergic reaction to a specific substance, and treatment options include avoiding the allergen, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised",No body location information,No symptom information,No age information,No gender information
youtube/5vFt6KTErKQ_frame_34477_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, likely caused by an allergic reaction to an irritant. Treatment options include topical creams and avoiding the allergen.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, likely caused by an allergic reaction to an irritant. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/fYN_y-nnIns_frame_156_2.jpg,"This image depicts Irritant Contact Dermatitis, a skin condition characterized by redness, itching, and blistering, caused by exposure to an irritant substance, and can be treated with topical steroids and avoiding further exposure to the irritant.","This image depicts Irritant Contact Dermatitis, a skin condition characterized by redness, itching, and blistering, caused by exposure to an irritant substance, and can be treated with topical steroids and avoiding further exposure to the irritant.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/a3HYsFzPqME_frame_103155_9.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/tBrgCZmxOCw_frame_6800_0.jpg,"This image shows a skin disease characterized by a red, itchy rash with a circular shape and a scaly texture, caused by an allergic reaction to a particular substance. Treatment options include topical creams and avoiding the allergen.","This image shows a skin disease characterized by a red, itchy rash with a circular shape and a scaly texture, caused by an allergic reaction to a particular substance. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, scaly",No body location information,No symptom information,No age information,No gender information
youtube/3vg9Dc1_ubk_frame_101166_0_0.jpg,"This image shows a Kahoot Challenge related to Remosco Be Happy Hour, episode 23, discussing a skin disease characterized by a red, itchy rash with small blisters, caused by an allergic reaction to a particular substance, and treatment options include avoiding the allergen and using over-the-counter creams for symptom relief.","This image shows a Kahoot Challenge related to Remosco Be Happy Hour, episode 23, discussing a skin disease characterized by a red, itchy rash with small blisters, caused by an allergic reaction to a particular substance, and treatment options include avoiding the allergen and using over-the-counter creams for symptom relief.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
public/tinea-incognito-51.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-versicolor-162.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-foot-webs-11.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
